time_sec,value
0.6112596988677979,858.0
0.6236557960510254,861.0
0.6399524211883545,858.0
0.652233362197876,859.0
0.6643650531768799,861.0
0.6805586814880371,857.0
0.6930110454559326,858.0
0.7064378261566162,859.0
0.7180237770080566,859.0
0.7341399192810059,859.0
0.7462654113769531,861.0
0.7586143016815186,859.0
0.7711873054504395,858.0
0.7874119281768799,861.0
0.8003685474395752,858.0
0.8126022815704346,860.0
0.8252701759338379,861.0
0.8407866954803467,857.0
0.8535988330841064,858.0
0.866356372833252,860.0
0.8818256855010986,859.0
0.8940355777740479,861.0
0.9064805507659912,859.0
0.9186937808990479,859.0
0.9347319602966309,859.0
0.9470925331115723,860.0
0.959388256072998,858.0
0.9719972610473633,860.0
0.98781418800354,861.0
1.0005714893341064,858.0
1.0126309394836426,859.0
1.0285742282867432,862.0
1.0411536693572998,858.0
1.0535149574279785,859.0
1.0660693645477295,862.0
1.0784423351287842,859.0
1.0944359302520752,859.0
1.10689377784729,862.0
1.1191246509552002,856.0
1.135221004486084,859.0
1.1479008197784424,862.0
1.159998893737793,858.0
1.172680139541626,861.0
1.1885936260223389,862.0
1.2009658813476562,857.0
1.2135696411132812,858.0
1.2256476879119873,860.0
1.241858959197998,857.0
1.2542171478271484,858.0
1.2667655944824219,862.0
1.2790496349334717,860.0
1.2951834201812744,860.0
1.3076660633087158,859.0
1.3198611736297607,860.0
1.3360185623168945,860.0
1.348435401916504,861.0
1.3611016273498535,858.0
1.3730964660644531,858.0
1.3890295028686523,862.0
1.4018683433532715,858.0
1.4141442775726318,860.0
1.4264497756958008,861.0
1.4425489902496338,857.0
1.454798936843872,859.0
1.4673645496368408,860.0
1.4797306060791016,857.0
1.496133804321289,858.0
1.5082292556762695,861.0
1.5204086303710938,859.0
1.5332262516021729,859.0
1.5490648746490479,859.0
1.561737060546875,857.0
1.574155569076538,859.0
1.585991382598877,862.0
1.6022837162017822,858.0
1.6146793365478516,860.0
1.6274635791778564,859.0
1.6432414054870605,858.0
1.655606985092163,860.0
1.6680066585540771,861.0
1.6803197860717773,859.0
1.6968293190002441,859.0
1.7090330123901367,860.0
1.721219539642334,859.0
1.7335288524627686,859.0
1.7496154308319092,860.0
1.763545274734497,857.0
1.774695634841919,857.0
1.7907817363739014,860.0
1.8031668663024902,860.0
1.8152110576629639,860.0
1.8293838500976562,861.0
1.8437402248382568,857.0
1.8565258979797363,861.0
1.8686659336090088,860.0
1.8810033798217773,860.0
1.8987162113189697,857.0
1.909492015838623,859.0
1.922166109085083,860.0
1.934340476989746,860.0
1.9504032135009766,861.0
1.964726448059082,859.0
1.9751806259155273,857.0
1.9877989292144775,860.0
2.003969430923462,855.0
2.015998601913452,860.0
2.0286123752593994,860.0
2.0407543182373047,859.0
2.0570483207702637,858.0
2.0695395469665527,860.0
2.081618547439575,858.0
2.0977656841278076,859.0
2.1102213859558105,859.0
2.1227076053619385,858.0
2.135120153427124,858.0
2.1511528491973877,861.0
2.1642401218414307,859.0
2.1758344173431396,858.0
2.191974401473999,859.0
2.2050321102142334,856.0
2.216926336288452,860.0
2.2291340827941895,860.0
2.241511344909668,859.0
2.257796049118042,859.0
2.270085573196411,861.0
2.282466173171997,859.0
2.2947773933410645,858.0
2.310772657394409,861.0
2.323377847671509,858.0
2.335796356201172,854.0
2.3520708084106445,861.0
2.364363193511963,858.0
2.3764405250549316,859.0
2.3891241550445557,861.0
2.405024528503418,859.0
2.417781352996826,860.0
2.429797649383545,857.0
2.442018985748291,858.0
2.4582951068878174,859.0
2.4707741737365723,859.0
2.4834556579589844,857.0
2.4992167949676514,860.0
2.5114803314208984,861.0
2.5242912769317627,857.0
2.5362911224365234,859.0
2.5526742935180664,859.0
2.5650744438171387,859.0
2.5771772861480713,860.0
2.590144634246826,859.0
2.6056599617004395,860.0
2.6193408966064453,857.0
2.6306943893432617,860.0
2.6428375244140625,859.0
2.6591482162475586,857.0
2.6712024211883545,860.0
2.685162305831909,859.0
2.6963987350463867,858.0
2.712491273880005,861.0
2.7246949672698975,860.0
2.7368972301483154,859.0
2.7495241165161133,861.0
2.7655091285705566,858.0
2.778198003768921,859.0
2.7903661727905273,861.0
2.806331157684326,858.0
2.8187413215637207,859.0
2.831211566925049,860.0
2.8437325954437256,859.0
2.859804630279541,859.0
2.872054100036621,860.0
2.884542226791382,859.0
2.8967018127441406,859.0
2.9130501747131348,860.0
2.9255757331848145,858.0
2.93760347366333,859.0
2.9537274837493896,859.0
2.966289758682251,860.0
2.978630304336548,858.0
2.991119623184204,861.0
3.0032589435577393,860.0
3.0195889472961426,856.0
3.0318119525909424,860.0
3.0443711280822754,859.0
3.0609447956085205,857.0
3.0728957653045654,860.0
3.085188627243042,860.0
3.0974998474121094,859.0
3.1137568950653076,860.0
3.126603126525879,858.0
3.138479709625244,858.0
3.150806427001953,859.0
3.166761875152588,858.0
3.179407835006714,858.0
3.1926066875457764,860.0
3.204097270965576,861.0
3.2202866077423096,858.0
3.232483148574829,860.0
3.2450923919677734,861.0
3.2609944343566895,856.0
3.2737317085266113,860.0
3.2859511375427246,860.0
3.297982931137085,859.0
3.3142595291137695,858.0
3.3267815113067627,860.0
3.339219331741333,857.0
3.355192184448242,857.0
3.3674588203430176,859.0
3.3800241947174072,858.0
3.392324686050415,858.0
3.405143976211548,858.0
3.4212238788604736,857.0
3.433020830154419,861.0
3.4455854892730713,859.0
3.4580318927764893,858.0
3.475254535675049,859.0
3.4867072105407715,860.0
3.498866081237793,857.0
3.5149412155151367,859.0
3.527236223220825,860.0
3.5401227474212646,858.0
3.5524344444274902,859.0
3.5684814453125,861.0
3.580759286880493,858.0
3.5929431915283203,860.0
3.60577130317688,860.0
3.6214911937713623,858.0
3.634211778640747,859.0
3.6463677883148193,860.0
3.662304639816284,859.0
3.6747899055480957,860.0
3.6873278617858887,860.0
3.701176166534424,857.0
3.715681552886963,859.0
3.728119373321533,860.0
3.7406327724456787,857.0
3.752826690673828,859.0
3.7691826820373535,859.0
3.781574010848999,856.0
3.793626308441162,861.0
3.808198928833008,861.0
3.822105884552002,856.0
3.834662437438965,858.0
3.847161054611206,860.0
3.8593082427978516,857.0
3.87559175491333,859.0
3.8878333568573,862.0
3.900289535522461,857.0
3.912893056869507,860.0
3.928983211517334,861.0
3.9412293434143066,857.0
3.953526020050049,859.0
3.969789743423462,861.0
3.9826581478118896,857.0
3.9946484565734863,860.0
4.006819009780884,859.0
4.022709369659424,859.0
4.035519599914551,859.0
4.04844856262207,859.0
4.06041407585144,858.0
4.076246023178101,860.0
4.08851432800293,861.0
4.101090431213379,858.0
4.116974115371704,859.0
4.131679058074951,861.0
4.143507719039917,858.0
4.154083013534546,860.0
4.166667938232422,860.0
4.182776212692261,859.0
4.195324420928955,858.0
4.207557439804077,861.0
4.223503828048706,857.0
4.235947370529175,859.0
4.248350143432617,859.0
4.261116981506348,856.0
4.276953935623169,861.0
4.289048671722412,861.0
4.301652908325195,858.0
4.314019441604614,861.0
4.330384731292725,860.0
4.342617034912109,857.0
4.354928016662598,861.0
4.367136716842651,862.0
4.383261203765869,859.0
4.3963141441345215,858.0
4.408418655395508,859.0
4.424493074417114,858.0
4.436799049377441,860.0
4.448932647705078,860.0
4.461806297302246,859.0
4.477440357208252,859.0
4.490288734436035,860.0
4.502368450164795,858.0
4.514493227005005,860.0
4.530761003494263,860.0
4.543217182159424,856.0
4.555783033370972,859.0
4.567980766296387,861.0
4.584111452102661,858.0
4.596352577209473,859.0
4.608811378479004,859.0
4.62146258354187,858.0
4.637959241867065,858.0
4.649643898010254,860.0
4.662240028381348,857.0
4.678088903427124,859.0
4.690600633621216,860.0
4.70318341255188,855.0
4.715337753295898,857.0
4.731482982635498,861.0
4.743859767913818,859.0
4.756498575210571,858.0
4.768860340118408,858.0
4.7849061489105225,857.0
4.797970294952393,857.0
4.809513330459595,860.0
4.821773052215576,859.0
4.8382887840271,858.0
4.850590467453003,860.0
4.862799167633057,858.0
4.878697872161865,861.0
4.891563653945923,861.0
4.904428958892822,858.0
4.916141986846924,860.0
4.9321699142456055,861.0
4.944501638412476,857.0
4.9570653438568115,857.0
4.969448089599609,861.0
4.985536336898804,858.0
4.99791145324707,860.0
5.010084390640259,861.0
5.022701263427734,857.0
5.038752794265747,859.0
5.0513715744018555,860.0
5.06353235244751,855.0
5.07573938369751,858.0
5.09194803237915,858.0
5.1043784618377686,858.0
5.117215156555176,858.0
5.132941007614136,860.0
5.145081520080566,859.0
5.157849311828613,858.0
5.1700279712677,860.0
5.186595916748047,856.0
5.199942350387573,860.0
5.210749387741089,860.0
5.223181486129761,857.0
5.239224433898926,859.0
5.2522172927856445,859.0
5.264240026473999,858.0
5.280501127243042,860.0
5.292611837387085,859.0
5.304927349090576,858.0
5.317747592926025,860.0
5.330007076263428,860.0
5.348701000213623,858.0
5.358376502990723,858.0
5.370525121688843,861.0
5.386635065078735,856.0
5.399163007736206,858.0
5.411793231964111,861.0
5.424015760421753,859.0
5.4400551319122314,860.0
5.452372789382935,860.0
5.464844226837158,858.0
5.47752833366394,858.0
5.493502855300903,858.0
5.505667448043823,858.0
5.518079042434692,859.0
5.530423879623413,860.0
5.546818971633911,859.0
5.559265375137329,856.0
5.571365833282471,861.0
5.587470531463623,859.0
5.599740028381348,858.0
5.612504720687866,860.0
5.624995946884155,858.0
5.640880346298218,860.0
5.653255939483643,859.0
5.665453672409058,860.0
5.677990674972534,858.0
5.69394588470459,859.0
5.706624984741211,859.0
5.7187511920928955,859.0
5.731084823608398,859.0
5.747461318969727,859.0
5.759567022323608,857.0
5.772195100784302,859.0
5.784568786621094,858.0
5.800478935241699,859.0
5.813098192214966,859.0
5.825408220291138,859.0
5.837813377380371,857.0
5.853949069976807,859.0
5.866101264953613,859.0
5.878747940063477,858.0
5.8946757316589355,861.0
5.9072346687316895,859.0
5.9200215339660645,858.0
5.932137489318848,860.0
5.948042154312134,859.0
5.960798263549805,860.0
5.97344446182251,861.0
5.985463857650757,860.0
6.001276016235352,860.0
6.013885736465454,859.0
6.026174306869507,858.0
6.042179346084595,858.0
6.054874897003174,859.0
6.0668699741363525,857.0
6.079362392425537,859.0
6.095175743103027,859.0
6.108303546905518,860.0
6.121525287628174,858.0
6.132941722869873,860.0
6.148638010025024,859.0
6.161097526550293,859.0
6.173688173294067,860.0
6.1863672733306885,857.0
6.20394492149353,858.0
6.21433424949646,858.0
6.226771831512451,859.0
6.240562200546265,859.0
6.25525975227356,859.0
6.26960825920105,860.0
6.280373573303223,859.0
6.292422533035278,861.0
6.308857202529907,860.0
6.321067571640015,856.0
6.3337721824646,859.0
6.349514484405518,859.0
6.361905336380005,859.0
6.374655246734619,859.0
6.386587858200073,860.0
6.402841806411743,858.0
6.415435075759888,861.0
6.4275758266448975,859.0
6.443512201309204,859.0
6.455948829650879,859.0
6.468686103820801,859.0
6.480931758880615,858.0
6.493326425552368,861.0
6.509448051452637,859.0
6.521955966949463,859.0
6.534214019775391,860.0
6.546579837799072,859.0
6.562420845031738,860.0
6.574993371963501,858.0
6.587700843811035,860.0
6.603351831436157,858.0
6.6159350872039795,859.0
6.628186464309692,859.0
6.641044855117798,858.0
6.656684637069702,860.0
6.669400691986084,858.0
6.681772232055664,857.0
6.693847179412842,859.0
6.710026502609253,860.0
6.722548723220825,857.0
6.735150337219238,860.0
6.750787973403931,861.0
6.7631096839904785,858.0
6.775756597518921,859.0
6.7880706787109375,860.0
6.803913116455078,858.0
6.816981077194214,861.0
6.829028606414795,862.0
6.841328382492065,858.0
6.857118129730225,859.0
6.869850397109985,860.0
6.882431507110596,858.0
6.894683122634888,860.0
6.911282777786255,859.0
6.9229042530059814,858.0
6.9354963302612305,860.0
6.949912786483765,860.0
6.965564489364624,860.0
6.976504325866699,861.0
6.988710403442383,858.0
7.001329183578491,857.0
7.017089605331421,859.0
7.029811143875122,861.0
7.044522762298584,858.0
7.057959318161011,859.0
7.070688962936401,861.0
7.082861661911011,857.0
7.0953357219696045,861.0
7.111266851425171,861.0
7.1237804889678955,857.0
7.136714696884155,860.0
7.148615598678589,860.0
7.164848804473877,859.0
7.177483558654785,858.0
7.189396381378174,861.0
7.205329179763794,858.0
7.218148708343506,858.0
7.2304463386535645,860.0
7.2426598072052,858.0
7.255079030990601,859.0
7.271305084228516,859.0
7.28378438949585,858.0
7.295965194702148,860.0
7.311981201171875,862.0
7.324267148971558,858.0
7.337045907974243,859.0
7.350093603134155,861.0
7.365526914596558,857.0
7.377754211425781,860.0
7.389970541000366,862.0
7.402908086776733,857.0
7.418538570404053,859.0
7.43134331703186,860.0
7.443761110305786,859.0
7.455625534057617,860.0
7.471781253814697,861.0
7.484330177307129,857.0
7.497114658355713,860.0
7.512852191925049,861.0
7.525150299072266,858.0
7.537487030029297,859.0
7.549903154373169,860.0
7.565798044204712,858.0
7.578745603561401,858.0
7.590803146362305,862.0
7.60555100440979,857.0
7.619061470031738,859.0
7.631695747375488,862.0
7.644298076629639,858.0
7.656526327133179,860.0
7.672734498977661,861.0
7.684857606887817,858.0
7.697628021240234,860.0
7.710034370422363,859.0
7.725938081741333,857.0
7.738295078277588,859.0
7.7508015632629395,862.0
7.767736196517944,857.0
7.779086112976074,861.0
7.7913594245910645,861.0
7.80400013923645,858.0
7.819772481918335,858.0
7.83242654800415,861.0
7.845488786697388,856.0
7.857022762298584,858.0
7.87314772605896,861.0
7.885553598403931,859.0
7.898878574371338,858.0
7.913968563079834,860.0
7.926461219787598,859.0
7.938772439956665,859.0
7.950942516326904,861.0
7.967193365097046,858.0
7.97974157333374,859.0
7.9921181201934814,862.0
8.00428581237793,858.0
8.020254850387573,859.0
8.033073425292969,860.0
8.045377969741821,858.0
8.057762384414673,859.0
8.07389211654663,860.0
8.085927963256836,858.0
8.098544120788574,859.0
8.111175298690796,860.0
8.12709903717041,860.0
8.1396644115448,861.0
8.15163803100586,859.0
8.16422152519226,858.0
8.180191040039062,859.0
8.192734241485596,860.0
8.205485343933105,858.0
8.221396684646606,860.0
8.234385013580322,860.0
8.24588656425476,856.0
8.260468006134033,858.0
8.274819612503052,860.0
8.286904335021973,858.0
8.299843549728394,858.0
8.3114652633667,860.0
8.32784628868103,857.0
8.340877056121826,857.0
8.352507591247559,859.0
8.368520259857178,859.0
8.380815982818604,858.0
8.393504858016968,858.0
8.406859636306763,857.0
8.417959690093994,858.0
8.434202671051025,860.0
8.446474552154541,859.0
8.459222793579102,859.0
8.475002765655518,859.0
8.489247798919678,859.0
8.499808073043823,858.0
8.51216745376587,860.0
8.528452157974243,859.0
8.540645122528076,858.0
8.553409337997437,857.0
8.565497159957886,857.0
8.58153247833252,859.0
8.594029426574707,861.0
8.606480121612549,859.0
8.6188485622406,858.0
8.635290145874023,857.0
8.64719295501709,859.0
8.659745693206787,858.0
8.675629377365112,859.0
8.689347743988037,857.0
8.700809240341187,860.0
8.7127845287323,860.0
8.728962898254395,858.0
8.741439819335938,859.0
8.755605459213257,861.0
8.766279935836792,859.0
8.782525300979614,860.0
8.794689416885376,859.0
8.806906700134277,860.0
8.81975769996643,858.0
8.83571481704712,861.0
8.848065853118896,860.0
8.860270977020264,857.0
8.872612953186035,861.0
8.888884544372559,858.0
8.901227712631226,859.0
8.91384220123291,861.0
8.929758787155151,858.0
8.94195032119751,858.0
8.954514503479004,858.0
8.96694278717041,857.0
8.983124732971191,859.0
8.995426654815674,858.0
9.007641792297363,859.0
9.020216464996338,860.0
9.036096811294556,860.0
9.048728466033936,856.0
9.061745405197144,859.0
9.073116779327393,860.0
9.08951997756958,857.0
9.101836442947388,858.0
9.11429738998413,858.0
9.130527257919312,859.0
9.143020629882812,856.0
9.15514850616455,860.0
9.167382955551147,860.0
9.183640480041504,858.0
9.196381330490112,858.0
9.208556652069092,858.0
9.220875024795532,858.0
9.236779689788818,861.0
9.2493896484375,858.0
9.261734008789062,857.0
9.274207592010498,861.0
9.290457010269165,858.0
9.302529573440552,860.0
9.314995527267456,860.0
9.327410697937012,857.0
9.343700170516968,860.0
9.356032848358154,859.0
9.36819577217102,859.0
9.384258270263672,858.0
9.396668195724487,860.0
9.409517526626587,858.0
9.422030687332153,860.0
9.437971353530884,859.0
9.450085401535034,860.0
9.46234130859375,858.0
9.474936246871948,860.0
9.490832328796387,860.0
9.503230571746826,859.0
9.517173528671265,860.0
9.531611919403076,861.0
9.545010089874268,857.0
9.556550741195679,861.0
9.56876015663147,860.0
9.581359624862671,859.0
9.59739637374878,860.0
9.611143589019775,860.0
9.622246742248535,859.0
9.63832688331604,858.0
9.650718927383423,858.0
9.662933826446533,858.0
9.676872730255127,859.0
9.691516876220703,858.0
9.704127788543701,858.0
9.716253995895386,858.0
9.728645324707031,861.0
9.744872808456421,857.0
9.757261514663696,860.0
9.769777297973633,860.0
9.781872749328613,858.0
9.797981977462769,859.0
9.810471773147583,858.0
9.82309079170227,858.0
9.839275360107422,860.0
9.851497173309326,861.0
9.863637208938599,858.0
9.876609325408936,859.0
9.89204216003418,858.0
9.904911041259766,857.0
9.917333602905273,859.0
9.929172039031982,860.0
9.94542145729065,857.0
9.957855224609375,860.0
9.970364332199097,859.0
9.982907772064209,859.0
9.999223947525024,860.0
10.01146912574768,860.0
10.023411989212036,858.0
10.03598403930664,858.0
10.052290439605713,860.0
10.06471872329712,857.0
10.076814889907837,860.0
10.09275197982788,861.0
10.105373859405518,858.0
10.117780923843384,859.0
10.131778955459595,861.0
10.146453142166138,859.0
10.158380508422852,860.0
10.171059370040894,861.0
10.184162378311157,856.0
10.199481725692749,859.0
10.212036609649658,860.0
10.224200010299683,859.0
10.236555099487305,858.0
10.252710103988647,860.0
10.265281438827515,856.0
10.277639627456665,861.0
10.293652534484863,861.0
10.308455228805542,859.0
10.318358898162842,859.0
10.33089017868042,860.0
10.346859455108643,857.0
10.359952688217163,859.0
10.371639966964722,861.0
10.383925437927246,858.0
10.400167465209961,859.0
10.413082361221313,862.0
10.424805402755737,859.0
10.437394380569458,859.0
10.453380346298218,862.0
10.466059684753418,857.0
10.478255987167358,857.0
10.490477085113525,860.0
10.506677150726318,859.0
10.519022941589355,859.0
10.531941890716553,861.0
10.543946027755737,858.0
10.560211896896362,860.0
10.572399139404297,860.0
10.584643363952637,858.0
10.601010799407959,860.0
10.613295793533325,859.0
10.625802993774414,856.0
10.637831449508667,859.0
10.654013633728027,860.0
10.669228076934814,857.0
10.678930044174194,859.0
10.695202589035034,861.0
10.707558870315552,858.0
10.719645977020264,860.0
10.733208417892456,861.0
10.744515657424927,857.0
10.761074781417847,859.0
10.77324652671814,859.0
10.78521180152893,857.0
10.801350355148315,861.0
10.813802719116211,862.0
10.826393842697144,857.0
10.8389253616333,859.0
10.854923725128174,861.0
10.867063760757446,858.0
10.879427671432495,861.0
10.892129898071289,861.0
10.908094644546509,858.0
10.920665979385376,861.0
10.932833671569824,859.0
10.945138931274414,859.0
10.961366415023804,858.0
10.973854541778564,859.0
10.986425638198853,859.0
11.00245714187622,860.0
11.01445984840393,860.0
11.027066707611084,856.0
11.039484977722168,857.0
11.055422306060791,861.0
11.068131446838379,859.0
11.080060958862305,860.0
11.092580795288086,861.0
11.108639001846313,856.0
11.121285438537598,860.0
11.133616209030151,860.0
11.149571657180786,859.0
11.1620032787323,859.0
11.17431902885437,860.0
11.186923265457153,857.0
11.199407577514648,859.0
11.215332508087158,861.0
11.227696657180786,857.0
11.239940166473389,858.0
11.25351595878601,860.0
11.269618511199951,859.0
11.280850172042847,859.0
11.2934250831604,860.0
11.3093843460083,860.0
11.322768688201904,857.0
11.33423113822937,861.0
11.346580266952515,860.0
11.362714529037476,858.0
11.375016927719116,860.0
11.387726545333862,859.0
11.399982690811157,857.0
11.41617465019226,861.0
11.428557634353638,859.0
11.440633773803711,860.0
11.456811904907227,861.0
11.469199657440186,856.0
11.48181939125061,860.0
11.493916034698486,860.0
11.509862422943115,859.0
11.522584438323975,858.0
11.53489899635315,860.0
11.547442436218262,859.0
11.563469171524048,857.0
11.575663805007935,860.0
11.588104009628296,858.0
11.600556373596191,859.0
11.616941928863525,860.0
11.629255056381226,856.0
11.641262531280518,859.0
11.653836250305176,860.0
11.669780254364014,860.0
11.682328701019287,859.0
11.696465969085693,861.0
11.706835746765137,857.0
11.723151445388794,858.0
11.735453367233276,859.0
11.747960567474365,858.0
11.764448165893555,856.0
11.776543617248535,860.0
11.788869142532349,857.0
11.801151514053345,859.0
11.81727647781372,859.0
11.830214977264404,857.0
11.842280149459839,860.0
11.85433053970337,859.0
11.870410680770874,858.0
11.883054971694946,858.0
11.896150827407837,859.0
11.907848358154297,859.0
11.924112319946289,857.0
11.936049938201904,861.0
11.948636531829834,859.0
11.961039066314697,859.0
11.977487802505493,860.0
11.98955225944519,860.0
12.001810789108276,860.0
12.017944097518921,860.0
12.030298471450806,858.0
12.042987823486328,858.0
12.055605173110962,858.0
12.071680784225464,858.0
12.083722352981567,859.0
12.095983028411865,860.0
12.10871434211731,859.0
12.124509811401367,859.0
12.136852502822876,860.0
12.149718046188354,860.0
12.161505937576294,858.0
12.178810834884644,859.0
12.19024658203125,858.0
12.202425718307495,860.0
12.218615293502808,859.0
12.231040477752686,860.0
12.244940042495728,859.0
12.255874633789062,860.0
12.272087335586548,860.0
12.28438138961792,859.0
12.296595573425293,861.0
12.312712669372559,859.0
12.325161933898926,857.0
12.337846994400024,859.0
12.35000491142273,858.0
12.362263679504395,859.0
12.378463506698608,861.0
12.390931129455566,859.0
12.403464317321777,858.0
12.415621519088745,861.0
12.431681632995605,859.0
12.444091081619263,859.0
12.456592321395874,861.0
12.472716093063354,859.0
12.485189199447632,858.0
12.497294187545776,859.0
12.509852170944214,860.0
12.525737047195435,859.0
12.538443088531494,859.0
12.550872087478638,859.0
12.562834978103638,859.0
12.579426765441895,859.0
12.591481924057007,859.0
12.604000568389893,859.0
12.620058536529541,856.0
12.63257360458374,859.0
12.644845962524414,858.0
12.657036066055298,861.0
12.66955852508545,858.0
12.685997009277344,857.0
12.698261022567749,860.0
12.710344314575195,860.0
12.726366996765137,857.0
12.7390775680542,860.0
12.751840353012085,856.0
12.763920068740845,859.0
12.78019118309021,861.0
12.792026281356812,859.0
12.80467176437378,859.0
12.817461013793945,859.0
12.833137273788452,860.0
12.845675706863403,859.0
12.857702255249023,859.0
12.870277404785156,859.0
12.886303663253784,858.0
12.898898839950562,858.0
12.911771297454834,858.0
12.927637100219727,859.0
12.939797401428223,860.0
12.952369213104248,859.0
12.96516466140747,858.0
12.980873823165894,860.0
12.993250846862793,861.0
13.005911111831665,858.0
13.01774549484253,859.0
13.033894062042236,858.0
13.046592712402344,859.0
13.05859112739563,861.0
13.074550151824951,860.0
13.087395429611206,857.0
13.099551677703857,859.0
13.112361669540405,859.0
13.124488830566406,857.0
13.14056658744812,859.0
13.153201818466187,861.0
13.165603160858154,859.0
13.181347846984863,860.0
13.193559408187866,861.0
13.206252336502075,857.0
13.218724966049194,860.0
13.234935998916626,859.0
13.247184038162231,857.0
13.259356498718262,859.0
13.271998643875122,861.0
13.287757158279419,857.0
13.300452709197998,860.0
13.313902378082275,862.0
13.324884176254272,858.0
13.341099739074707,858.0
13.35398530960083,860.0
13.366154670715332,858.0
13.38198208808899,860.0
13.394717693328857,862.0
13.406811475753784,858.0
13.419170141220093,860.0
13.435220003128052,860.0
13.447966575622559,858.0
13.460057497024536,859.0
13.476040601730347,862.0
13.488462924957275,859.0
13.501178503036499,860.0
13.514437437057495,859.0
13.525824785232544,857.0
13.54202938079834,860.0
13.553987741470337,859.0
13.566545963287354,857.0
13.579231262207031,860.0
13.595207691192627,862.0
13.607568979263306,857.0
13.620097398757935,861.0
13.636074781417847,861.0
13.648269176483154,857.0
13.661003589630127,859.0
13.673371076583862,862.0
13.689055442810059,859.0
13.702258825302124,860.0
13.71410584449768,860.0
13.72646689414978,858.0
13.742523431777954,859.0
13.754972219467163,861.0
13.767612218856812,857.0
13.783376216888428,858.0
13.795966625213623,863.0
13.808305263519287,858.0
13.820548295974731,859.0
13.836487531661987,862.0
13.849254131317139,859.0
13.861488819122314,860.0
13.873788833618164,862.0
13.889608144760132,859.0
13.90279507637024,857.0
13.91477370262146,861.0
13.927233457565308,857.0
13.943151473999023,860.0
13.955405473709106,861.0
13.968247413635254,856.0
13.980835437774658,861.0
13.996693134307861,861.0
14.009033918380737,858.0
14.021153926849365,860.0
14.03369665145874,861.0
14.049847841262817,857.0
14.062447309494019,860.0
14.074755430221558,861.0
14.090627431869507,860.0
14.103122472763062,858.0
14.115692615509033,861.0
14.129645824432373,859.0
14.145023107528687,859.0
14.15630030632019,860.0
14.16905403137207,859.0
14.180930137634277,856.0
14.197138786315918,862.0
14.209897756576538,859.0
14.221928834915161,860.0
14.23779821395874,861.0
14.250358581542969,856.0
14.263032674789429,857.0
14.275229215621948,860.0
14.28761911392212,858.0
14.30380392074585,860.0
14.316202402114868,858.0
14.328805446624756,858.0
14.344497203826904,861.0
14.356824398040771,860.0
14.369523286819458,856.0
14.382092714309692,859.0
14.397960662841797,861.0
14.4102783203125,858.0
14.422522783279419,860.0
14.435274600982666,859.0
14.450994729995728,859.0
14.463893175125122,859.0
14.476846933364868,859.0
14.488110780715942,859.0
14.504336833953857,858.0
14.516883850097656,861.0
14.529613494873047,857.0
14.545166254043579,860.0
14.557505369186401,862.0
14.570003271102905,858.0
14.582371234893799,858.0
14.599053382873535,859.0
14.611267328262329,857.0
14.62326169013977,859.0
14.635655641555786,860.0
14.651565313339233,859.0
14.664227724075317,858.0
14.676915645599365,859.0
14.689014911651611,860.0
14.70521330833435,860.0
14.717340230941772,860.0
14.729977130889893,859.0
14.743072271347046,860.0
14.758643627166748,860.0
14.770903825759888,860.0
14.783432960510254,860.0
14.795645713806152,859.0
14.811526536941528,857.0
14.824045658111572,858.0
14.836487054824829,860.0
14.852318525314331,859.0
