time,signal,peak
6.671213150024414,-0.05,0
6.685393333435059,0.02,0
6.698511362075806,0.06,0
6.711493015289307,-0.05,0
6.7212090492248535,0.02,0
6.732678651809692,0.06,0
6.7517781257629395,-0.06,0
6.765625953674316,0.01,0
6.776302337646484,0.06,0
6.792332887649536,-0.05,0
6.801220178604126,0.02,0
6.816747665405273,0.06,0
6.832400321960449,-0.05,0
6.8415796756744385,0.02,0
6.8581602573394775,0.06,0
6.872686147689819,-0.05,0
6.882657766342163,0.01,0
6.898723125457764,0.06,0
6.911416530609131,-0.05,0
6.921353340148926,0.02,0
6.9322450160980225,0.05,0
6.951767683029175,-0.06,0
6.964863300323486,0.01,0
6.975026369094849,0.05,0
6.99125337600708,-0.06,0
7.001612424850464,0.01,0
7.016780853271484,0.05,0
7.032395601272583,-0.06,0
7.041480541229248,0.02,0
7.055213212966919,0.06,0
7.071487188339233,-0.05,0
7.083171606063843,0.02,0
7.099069118499756,0.06,0
7.111210346221924,-0.05,0
7.122727632522583,0.01,0
7.133288621902466,0.05,0
7.151278257369995,-0.06,0
7.1656413078308105,0.02,0
7.171374797821045,0.05,0
7.192375898361206,-0.06,0
7.201139450073242,0.01,0
7.216494798660278,0.05,0
7.231360673904419,-0.06,0
7.241506576538086,0.0,0
7.255845785140991,0.04,0
7.272642135620117,-0.07,0
7.284490346908569,0.01,0
7.2982659339904785,0.04,0
7.31119966506958,-0.06,0
7.323517799377441,0.0,0
7.333465337753296,0.04,0
7.351220607757568,-0.07,0
7.365602970123291,0.01,0
7.371633052825928,0.04,0
7.391171216964722,-0.06,0
7.403360366821289,0.01,0
7.417642593383789,0.03,0
7.4312169551849365,-0.07,0
7.441721200942993,0.01,0
7.456461191177368,0.04,0
7.471259593963623,-0.06,0
7.482849597930908,0.02,0
7.498025178909302,0.06,0
7.511196851730347,-0.05,0
7.521416664123535,0.02,0
7.533567428588867,0.04,0
7.551586627960205,-0.06,0
7.564971685409546,0.01,0
7.578861951828003,0.03,0
7.591458320617676,-0.08,0
7.601537466049194,-0.01,0
7.615464687347412,0.02,0
7.6319215297698975,-0.09,0
7.641229867935181,-0.02,0
7.652639150619507,0.01,0
7.671356439590454,-0.08,0
7.685419797897339,-0.01,0
7.6989521980285645,0.02,0
7.711334228515625,-0.07,0
7.721186876296997,0.0,0
7.732887029647827,0.04,0
7.751627206802368,-0.05,0
7.765784978866577,0.03,0
7.772546052932739,0.06,0
7.791324138641357,-0.04,0
7.803861618041992,0.03,0
7.816299200057983,0.05,0
7.832319736480713,-0.04,0
7.841193437576294,0.03,0
7.855508804321289,0.05,0
7.871490716934204,-0.04,0
7.8822712898254395,0.03,0
7.898102283477783,0.05,0
7.911243200302124,-0.05,0
7.922701835632324,0.02,0
7.933807611465454,0.04,0
7.951300621032715,-0.06,0
7.965548515319824,0.01,0
7.971568584442139,0.02,0
7.991577386856079,-0.07,0
8.001353740692139,-0.0,0
8.016425371170044,0.02,0
8.032413721084595,-0.07,0
8.041624546051025,0.0,0
8.05440640449524,0.02,0
8.071214199066162,-0.07,0
8.082674741744995,-0.0,0
8.099077224731445,0.02,0
8.111357927322388,-0.08,0
8.12362265586853,-0.01,0
8.134788751602173,0.01,0
8.151535272598267,-0.08,0
8.16525912284851,-0.01,0
8.171565055847168,0.01,0
8.191556930541992,-0.09,0
8.20132303237915,-0.01,0
8.215719223022461,0.01,0
8.232300043106079,-0.08,0
8.245648860931396,-0.0,0
8.259238958358765,0.02,0
8.271315097808838,-0.07,0
8.284751892089844,0.0,0
8.297966957092285,0.03,0
8.311301708221436,-0.05,0
8.325576543807983,0.02,0
8.338761329650879,0.04,0
8.35113525390625,-0.05,0
8.363404273986816,0.03,0
8.379012823104858,0.06,0
8.392218828201294,-0.02,0
8.403716802597046,0.05,0
8.41646432876587,0.08,0
8.431350231170654,-0.0,0
8.441296577453613,0.07,0
8.453815221786499,0.08,0
8.47116208076477,-0.0,0
8.482824563980103,0.07,0
8.498023748397827,0.08,0
8.511616468429565,-0.01,0
8.525673866271973,0.07,0
8.533381700515747,0.08,0
8.551215410232544,-0.01,0
8.566052675247192,0.05,0
8.577288150787354,0.06,0
8.591695070266724,-0.03,0
8.603477716445923,0.04,0
8.615733623504639,0.05,0
8.631520748138428,-0.03,0
8.645548820495605,0.05,0
8.651603937149048,0.05,0
8.671157121658325,-0.03,0
8.683293342590332,0.04,0
8.697930574417114,0.05,0
8.712446451187134,-0.04,0
8.722583055496216,0.03,0
8.733538627624512,0.05,0
8.751399755477905,-0.02,0
8.765111684799194,0.06,0
8.779091358184814,0.06,0
8.79137110710144,-0.03,0
8.801170110702515,0.03,0
8.819211483001709,0.03,0
8.831178665161133,-0.05,0
8.845075368881226,0.02,0
8.856306314468384,0.02,0
8.871261596679688,-0.06,0
8.883485555648804,0.01,0
8.898227453231812,0.02,0
8.912356853485107,-0.06,0
8.92226505279541,0.02,0
8.933894634246826,0.03,0
8.951415061950684,-0.04,0
8.9644935131073,0.02,0
8.978920459747314,0.03,0
8.991435766220093,-0.05,0
9.001499652862549,0.03,0
9.017868757247925,0.03,0
9.031145095825195,-0.05,0
9.045787811279297,0.02,0
9.053776502609253,0.0,0
9.071348190307617,-0.09,0
9.083881378173828,-0.02,0
9.098992347717285,-0.02,0
9.112449884414673,-0.09,0
9.121639013290405,-0.02,0
9.134050607681274,-0.01,0
9.151257038116455,-0.09,0
9.16482162475586,-0.0,0
9.178910732269287,0.0,0
9.191436767578125,-0.09,0
9.201357126235962,-0.03,0
9.214069128036499,-0.03,0
9.23131513595581,-0.1,0
9.24521255493164,-0.01,0
9.257243394851685,-0.02,0
9.27270793914795,-0.1,0
9.284319162368774,-0.02,0
9.297209739685059,0.0,0
9.311508417129517,-0.07,0
9.323833703994751,-0.0,0
9.333255052566528,0.01,0
9.351341962814331,-0.06,0
9.363909244537354,0.0,0
9.375678300857544,-0.01,0
9.391320705413818,-0.08,0
9.405277252197266,-0.0,0
9.415573835372925,-0.01,0
9.431410074234009,-0.08,0
9.446164846420288,0.02,0
9.451405048370361,0.06,0
9.471571922302246,0.02,0
9.484667778015137,0.09,0
9.494137048721313,0.08,0
9.512246370315552,-0.0,0
9.521498441696167,0.06,0
9.531293153762817,0.04,0
9.551362752914429,-0.05,0
9.563710451126099,0.0,0
9.571401119232178,0.01,0
9.592012166976929,-0.06,0
9.601354122161865,0.01,0
9.617395639419556,0.01,0
9.632685661315918,-0.05,0
9.645874261856079,0.03,0
9.651292324066162,0.03,0
9.671312093734741,-0.04,0
9.684483528137207,0.02,0
9.697880506515503,0.02,0
9.712311029434204,-0.06,0
9.721237182617188,0.01,0
9.73367953300476,-0.01,0
9.751238584518433,-0.07,0
9.761982440948486,0.01,0
9.774396896362305,-0.01,0
9.792963027954102,-0.09,0
9.801461935043335,0.01,0
9.817344427108765,0.02,0
9.832389831542969,-0.05,0
9.84419059753418,0.02,0
9.85138726234436,0.02,0
9.871296882629395,-0.05,0
9.883955717086792,0.03,0
9.897114038467407,0.04,0
9.911646842956543,-0.01,0
9.92408800125122,0.06,0
9.939358949661255,0.05,0
9.951453924179077,-0.0,0
9.96489953994751,0.06,0
9.978841543197632,0.04,0
9.992383480072021,-0.02,0
10.002638578414917,0.05,0
10.015980958938599,0.04,0
10.031403541564941,-0.03,0
10.045673131942749,0.04,0
10.05118465423584,0.02,0
10.071524858474731,-0.04,0
10.083336591720581,0.03,0
10.097884178161621,0.02,0
10.11321473121643,-0.04,0
10.122322082519531,0.02,0
10.133519887924194,0.01,0
10.151456594467163,-0.05,0
10.162499189376831,0.03,0
10.178414821624756,0.02,0
10.192844867706299,-0.04,0
10.201285600662231,0.04,0
10.213880777359009,0.04,0
10.231179237365723,-0.01,0
10.245712280273438,0.04,0
10.255178213119507,0.03,0
10.271435499191284,-0.02,0
10.28584885597229,0.06,0
10.294177770614624,0.06,0
10.312661170959473,0.0,0
10.321527004241943,0.07,0
10.333301305770874,0.05,0
10.351428508758545,0.0,0
10.365209341049194,0.08,0
10.37545132637024,0.05,0
10.39161205291748,-0.02,0
10.401381492614746,0.06,0
10.417893886566162,0.04,0
10.431442260742188,-0.03,0
10.441565036773682,0.03,0
10.456358671188354,0.02,0
10.471554279327393,-0.05,0
10.48336410522461,0.02,0
10.494938373565674,0.0,0
10.511327981948853,-0.04,0
10.525749444961548,0.03,0
10.539127349853516,-0.0,0
10.552331686019897,-0.06,0
10.56268048286438,0.02,0
10.57799482345581,-0.0,0
10.591751337051392,-0.08,0
10.601567029953003,-0.05,0
10.61796498298645,-0.12,0
10.631274938583374,-0.19,0
10.644502401351929,-0.1,0
10.652620792388916,-0.08,0
10.671391487121582,-0.11,0
10.685309648513794,-0.02,0
10.697301387786865,-0.01,0
10.712939023971558,-0.04,0
10.72321629524231,0.04,0
10.73375129699707,0.05,0
10.75150465965271,0.01,0
10.761521577835083,0.09,0
10.77739405632019,0.08,0
10.791384935379028,0.04,0
10.801357984542847,0.11,0
10.817986011505127,0.08,0
10.83139181137085,0.03,0
10.846121788024902,0.1,0
10.851371765136719,0.08,0
10.87140703201294,0.03,0
10.883754253387451,0.09,0
10.897881269454956,0.07,0
10.912940740585327,0.01,0
10.922431468963623,0.08,0
10.934072017669678,0.05,0
10.9514799118042,-0.01,0
10.964910745620728,0.06,0
10.977299451828003,0.03,0
10.991214990615845,-0.03,0
11.005581617355347,0.04,0
11.015979766845703,0.01,0
11.032991409301758,-0.05,0
11.043472528457642,0.03,0
11.059344291687012,-0.0,0
11.07157588005066,-0.06,0
11.084890604019165,0.01,0
11.09861421585083,-0.02,0
11.111453533172607,-0.07,0
11.123320579528809,0.01,0
11.133217811584473,-0.02,0
11.151615381240845,-0.07,0
11.164496898651123,0.0,0
11.17487382888794,-0.04,0
11.191534519195557,-0.09,0
11.205051183700562,-0.03,0
11.217539072036743,-0.05,0
11.231257200241089,-0.09,0
11.241667747497559,-0.01,0
11.259378910064697,-0.05,0
11.272629737854004,-0.1,0
11.285974264144897,-0.03,0
11.297526836395264,-0.05,0
11.311498165130615,-0.09,0
11.32530403137207,-0.02,0
11.333253622055054,-0.05,0
11.35130262374878,-0.08,0
11.363855361938477,-0.0,0
11.37124752998352,-0.02,0
11.391697645187378,-0.05,0
11.401303768157959,0.02,0
11.417837142944336,-0.0,0
11.431426048278809,-0.04,0
11.445403575897217,0.03,0
11.458430290222168,0.0,0
11.47138524055481,-0.03,0
11.483393907546997,0.04,0
11.49786376953125,0.02,0
11.51236629486084,-0.02,0
11.522554159164429,0.05,0
11.53522777557373,0.02,0
11.551507472991943,-0.03,0
11.565484285354614,0.05,0
11.571383714675903,0.02,0
11.591733455657959,-0.02,0
11.602775573730469,0.05,0
11.618129014968872,0.01,0
11.631579160690308,-0.03,0
11.645286560058594,0.05,0
11.652416467666626,0.01,0
11.671223402023315,-0.03,0
11.685440301895142,0.04,0
11.694413185119629,-0.0,0
11.712178707122803,-0.04,0
11.721230268478394,0.03,0
11.73371934890747,-0.0,0
11.751378059387207,-0.04,0
11.76506495475769,0.03,0
11.777349710464478,-0.01,0
11.791274070739746,-0.05,0
11.801291942596436,0.03,0
11.817938566207886,-0.01,0
11.831507682800293,-0.05,0
11.842357635498047,0.03,0
11.858316898345947,-0.02,0
11.87168550491333,-0.06,0
11.88373613357544,0.02,0
11.89719557762146,-0.02,0
11.911440372467041,-0.06,0
11.922949314117432,0.01,0
11.93361783027649,-0.02,0
11.951255083084106,-0.05,0
11.965176343917847,0.02,0
11.979566812515259,-0.01,0
11.99167275428772,-0.05,0
12.00146484375,0.02,0
12.018055438995361,-0.01,0
12.031420230865479,-0.04,0
12.04546856880188,0.04,0
12.057962417602539,0.01,0
12.071589469909668,-0.03,0
12.081702470779419,0.05,0
12.097313404083252,0.02,0
12.111400842666626,-0.01,0
12.12345814704895,0.06,0
12.135796308517456,0.03,0
12.151454448699951,0.0,0
12.163877964019775,0.08,0
12.175260305404663,0.04,0
12.19176697731018,0.01,0
12.201364755630493,0.09,0
12.217917919158936,0.05,0
12.231436729431152,0.02,0
12.244543552398682,0.09,0
12.251399040222168,0.03,0
12.271432638168335,0.0,0
12.285261154174805,0.08,0
12.29724383354187,0.02,0
12.311472654342651,-0.01,0
12.325588941574097,0.06,0
12.338615894317627,0.02,0
12.351624250411987,-0.01,0
12.36345887184143,0.06,0
12.37905740737915,0.02,0
12.391577243804932,-0.01,0
12.402739763259888,0.06,0
12.411387205123901,0.01,0
12.431292295455933,-0.02,0
12.44156551361084,0.05,0
12.458020448684692,0.0,0
12.472034454345703,-0.02,0
12.48456859588623,0.05,0
