time,signal,peak
1.507209300994873,0.04,0
1.5209612846374512,0.0,0
1.5384085178375244,0.07,0
1.5490410327911377,0.03,0
1.5654399394989014,-0.01,0
1.5771434307098389,0.06,0
1.5877480506896973,0.03,0
1.6032683849334717,-0.01,0
1.6170461177825928,0.05,0
1.6321954727172852,0.01,0
1.6380767822265625,-0.02,0
1.6571757793426514,0.05,0
1.6694364547729492,0.01,0
1.682222843170166,-0.03,0
1.6990137100219727,0.04,0
1.7104275226593018,0.0,0
1.7174110412597656,-0.03,0
1.7387957572937012,0.03,0
1.7524309158325195,-0.01,0
1.7651214599609375,-0.03,0
1.7783596515655518,0.02,0
1.7874865531921387,-0.02,0
1.8035414218902588,-0.04,0
1.817093849182129,0.02,0
1.8323476314544678,-0.02,0
1.8387620449066162,-0.05,0
1.8570010662078857,0.01,0
1.8684024810791016,-0.03,0
1.885385274887085,-0.06,0
1.8987352848052979,0.01,0
1.9073536396026611,-0.03,0
1.9191129207611084,-0.06,0
1.9373319149017334,-0.0,0
1.949711799621582,-0.04,0
1.9650962352752686,-0.06,0
1.9774103164672852,-0.0,0
1.9872589111328125,-0.04,0
2.0041613578796387,-0.06,0
2.0185630321502686,-0.0,0
2.0321333408355713,-0.04,0
2.0386030673980713,-0.07,0
2.057225227355957,-0.01,0
2.068089008331299,-0.04,0
2.082087755203247,-0.06,0
2.0988314151763916,0.0,0
2.1071078777313232,-0.04,0
2.1194403171539307,-0.06,0
2.138741970062256,-0.0,0
2.151902914047241,-0.04,0
2.165987730026245,-0.06,0
2.177295207977295,-0.0,0
2.1907317638397217,-0.04,0
2.204129219055176,-0.07,0
2.217073678970337,-0.0,0
2.232210159301758,-0.04,0
2.2408065795898438,-0.06,0
2.257018804550171,-0.0,0
2.2673745155334473,-0.04,0
2.2838497161865234,-0.07,0
2.2988200187683105,-0.02,0
2.307119846343994,-0.05,0
2.320169448852539,-0.06,0
2.3372771739959717,-0.01,0
2.3491146564483643,-0.04,0
2.3659543991088867,-0.06,0
2.377363920211792,-0.0,0
2.389864206314087,-0.04,0
2.404352903366089,-0.06,0
2.4182558059692383,0.0,0
2.43237566947937,-0.03,0
2.4397120475769043,-0.05,0
2.457355499267578,0.01,0
2.4681246280670166,-0.03,0
2.4826385974884033,-0.05,0
2.498570203781128,0.01,0
2.5072619915008545,-0.03,0
2.5223476886749268,-0.04,0
2.537431001663208,0.02,0
2.5489721298217773,-0.02,0
2.5657565593719482,-0.04,0
2.5771543979644775,0.02,0
2.5871083736419678,-0.02,0
2.601534605026245,-0.04,0
2.61731219291687,0.02,0
2.6318111419677734,-0.02,0
2.637403726577759,-0.04,0
2.657125473022461,0.02,0
2.6671836376190186,-0.01,0
2.682305097579956,-0.03,0
2.6985247135162354,0.02,0
2.708672285079956,-0.02,0
2.7206690311431885,-0.04,0
2.7389767169952393,0.02,0
2.7492685317993164,-0.01,0
2.765637159347534,-0.03,0
2.7772858142852783,0.03,0
2.7981832027435303,-0.0,0
2.8047313690185547,-0.02,0
2.8172621726989746,0.03,0
2.832124948501587,-0.01,0
2.8374319076538086,-0.02,0
2.857468843460083,0.03,0
2.872277021408081,-0.0,0
2.885403871536255,-0.02,0
2.8986737728118896,0.03,0
2.907078981399536,-0.01,0
2.919217109680176,-0.02,0
2.9373509883880615,0.04,0
2.9493916034698486,0.01,0
2.9650611877441406,-0.01,0
2.977001428604126,0.04,0
2.987534284591675,-0.0,0
2.99922513961792,-0.01,0
3.0177481174468994,0.04,0
3.031912326812744,0.0,0
3.0374884605407715,-0.01,0
3.05905818939209,0.04,0
3.0713233947753906,0.0,0
3.0833585262298584,-0.01,0
3.098900556564331,0.04,0
3.1109983921051025,0.0,0
3.120321750640869,-0.01,0
3.1372768878936768,0.04,0
3.1525354385375977,-0.0,0
3.166486978530884,-0.01,0
3.178241014480591,0.04,0
3.1898837089538574,0.0,0
3.199376344680786,-0.01,0
3.2172796726226807,0.04,0
3.23272967338562,0.01,0
3.237210750579834,-0.01,0
3.2589237689971924,0.04,0
3.271439552307129,0.0,0
3.2858047485351562,-0.01,0
3.298638105392456,0.04,0
3.307955741882324,0.01,0
3.32350492477417,-0.01,0
3.3371481895446777,0.04,0
3.350447654724121,0.0,0
3.366603374481201,-0.01,0
3.3790442943573,0.04,0
3.3889880180358887,0.0,0
3.399812936782837,-0.01,0
3.4178109169006348,0.03,0
3.4319047927856445,-0.0,0
3.437072515487671,-0.01,0
3.459131956100464,0.03,0
3.467418909072876,-0.0,0
3.4860126972198486,-0.01,0
3.4993369579315186,0.03,0
3.511113405227661,-0.0,0
3.5213217735290527,-0.01,0
3.5386710166931152,0.04,0
3.549628496170044,-0.0,0
3.5661747455596924,-0.01,0
3.5773141384124756,0.03,0
3.5912885665893555,-0.01,0
3.600930690765381,-0.01,0
3.6176278591156006,0.05,0
3.631883144378662,0.04,0
3.637266159057617,0.08,0
3.6571786403656006,0.18,0
3.6671667098999023,0.21,1
3.683126449584961,0.26,1
3.6993536949157715,0.32,1
3.7110612392425537,0.28,1
3.7214550971984863,0.25,1
3.7372848987579346,0.26,1
3.751980781555176,0.18,1
3.765167474746704,0.14,1
3.779038190841675,0.14,1
3.7900633811950684,0.07,0
3.8037893772125244,0.01,0
3.817560911178589,0.0,0
3.832872152328491,-0.07,0
3.8370277881622314,-0.11,0
3.8591508865356445,-0.1,0
3.871309518814087,-0.17,0
3.8830764293670654,-0.19,0
3.8984267711639404,-0.17,0
3.9119644165039062,-0.22,0
3.9211108684539795,-0.22,0
3.937079668045044,-0.19,0
3.949965715408325,-0.24,0
3.965200901031494,-0.25,0
3.97904372215271,-0.23,0
3.9882469177246094,-0.28,0
4.004153490066528,-0.28,0
4.019194841384888,-0.24,0
4.031843662261963,-0.28,0
4.040671110153198,-0.28,0
4.059035539627075,-0.27,0
4.071065664291382,-0.34,0
4.085578203201294,-0.38,0
4.0986247062683105,-0.38,0
4.109471321105957,-0.44,0
4.1207990646362305,-0.43,0
4.137232065200806,-0.37,0
4.149664878845215,-0.36,0
4.16514253616333,-0.29,0
4.177276611328125,-0.2,0
4.187184572219849,-0.17,0
4.199400424957275,-0.1,0
4.2174742221832275,-0.01,0
4.231876373291016,0.01,0
4.24119758605957,0.07,0
4.259083271026611,0.14,0
4.267558574676514,0.15,0
4.284987926483154,0.19,0
4.299168586730957,0.24,1
4.310340642929077,0.23,1
4.320976495742798,0.27,1
4.3390326499938965,0.3,1
4.349693775177002,0.26,1
4.365200996398926,0.27,1
4.377546310424805,0.3,1
4.389159679412842,0.27,1
4.3999245166778564,0.29,1
4.417216777801514,0.31,1
4.431881904602051,0.27,1
4.438312768936157,0.28,1
4.459098815917969,0.3,1
4.47065544128418,0.25,1
4.482853889465332,0.25,1
4.499157190322876,0.27,1
4.51064395904541,0.22,1
4.520956754684448,0.23,1
4.538541078567505,0.24,1
4.549590826034546,0.19,1
4.565414667129517,0.19,1
4.577118635177612,0.2,1
4.590653896331787,0.16,1
4.6039979457855225,0.16,1
4.619036674499512,0.17,1
4.63182258605957,0.12,1
4.641238212585449,0.12,1
4.6590354442596436,0.12,1
4.670918941497803,0.07,0
4.682977676391602,0.08,0
4.699221611022949,0.09,0
4.711178779602051,0.04,0
4.718867063522339,0.05,0
4.737170219421387,0.05,0
4.749510765075684,-0.0,0
4.765186309814453,0.02,0
4.779064178466797,0.02,0
4.790848016738892,-0.02,0
4.7994725704193115,-0.01,0
4.817709445953369,0.0,0
4.830944299697876,-0.03,0
4.837362051010132,-0.02,0
4.859314203262329,-0.03,0
4.871405839920044,-0.06,0
4.8831422328948975,-0.04,0
4.898577690124512,-0.03,0
4.90714693069458,-0.07,0
4.921722173690796,-0.05,0
4.937266826629639,-0.05,0
4.949791669845581,-0.09,0
4.965179920196533,-0.06,0
4.979014158248901,-0.06,0
4.987428188323975,-0.1,0
5.0044472217559814,-0.07,0
5.017499208450317,-0.07,0
5.0315632820129395,-0.11,0
5.039383411407471,-0.08,0
5.05726432800293,-0.08,0
5.068313121795654,-0.12,0
5.083245515823364,-0.08,0
5.098477125167847,-0.07,0
5.1088645458221436,-0.11,0
5.125462532043457,-0.08,0
5.138139724731445,-0.08,0
5.151978492736816,-0.12,0
5.165483474731445,-0.08,0
5.177063703536987,-0.08,0
5.187488794326782,-0.11,0
5.201707363128662,-0.08,0
5.2173802852630615,-0.07,0
5.231724739074707,-0.11,0
5.240720987319946,-0.08,0
5.259066581726074,-0.07,0
5.268834114074707,-0.1,0
5.2824578285217285,-0.07,0
5.298274517059326,-0.06,0
5.307189702987671,-0.09,0
5.321163654327393,-0.05,0
5.337374448776245,-0.06,0
5.351588487625122,-0.1,0
5.365141868591309,-0.06,0
5.377394676208496,-0.06,0
5.387537002563477,-0.09,0
5.398689031600952,-0.04,0
5.417319297790527,-0.04,0
5.432170629501343,-0.08,0
5.437120199203491,-0.04,0
5.45701265335083,-0.03,0
5.467440366744995,-0.06,0
5.482781410217285,-0.02,0
5.498806476593018,-0.02,0
5.511323690414429,-0.05,0
5.521457672119141,-0.01,0
5.5386199951171875,-0.02,0
5.549439430236816,-0.06,0
5.565139055252075,-0.01,0
5.578151702880859,-0.01,0
5.5910444259643555,-0.04,0
5.60543155670166,-0.0,0
5.623605251312256,-0.0,0
5.631780385971069,-0.03,0
5.6371166706085205,0.01,0
5.65717887878418,0.0,0
5.667422533035278,-0.03,0
5.682035207748413,0.02,0
5.698704242706299,0.01,0
5.707374811172485,-0.02,0
5.7192277908325195,0.02,0
5.737057209014893,0.02,0
5.7489542961120605,-0.01,0
5.7657060623168945,0.03,0
5.777031898498535,0.02,0
5.78749680519104,-0.01,0
5.799149513244629,0.03,0
5.817483186721802,0.02,0
5.831887245178223,-0.01,0
5.842782974243164,0.04,0
5.85906720161438,0.03,0
5.86731743812561,-0.0,0
5.882841348648071,0.04,0
5.898591041564941,0.03,0
5.907375335693359,0.0,0
5.920608282089233,0.05,0
5.939051866531372,0.04,0
5.952632427215576,0.0,0
5.965162515640259,0.05,0
5.9789838790893555,0.04,0
5.989570617675781,0.01,0
6.001739263534546,0.05,0
6.017090797424316,0.04,0
6.031847953796387,0.01,0
6.0372395515441895,0.06,0
6.05746054649353,0.04,0
6.068791389465332,0.0,0
6.083002328872681,0.05,0
6.098550081253052,0.03,0
6.112402677536011,0.0,0
6.121433734893799,0.05,0
6.1373889446258545,0.03,0
6.149345636367798,0.0,0
6.165097951889038,0.06,0
6.177116632461548,0.03,0
6.190600395202637,-0.01,0
6.200366258621216,0.04,0
6.217405319213867,0.03,0
6.232736110687256,-0.0,0
6.243615627288818,0.05,0
6.25879430770874,0.03,0
6.267308235168457,-0.01,0
6.2825915813446045,0.05,0
6.298384428024292,0.04,0
6.3072803020477295,-0.0,0
6.320805311203003,0.05,0
6.337194442749023,0.03,0
6.3496832847595215,-0.01,0
6.366191864013672,0.05,0
6.377285957336426,0.03,0
6.3894641399383545,-0.01,0
6.399433612823486,0.04,0
6.417391538619995,0.02,0
6.432766675949097,-0.01,0
6.442699432373047,0.04,0
6.4592204093933105,0.01,0
6.470190763473511,-0.01,0
6.483282804489136,0.08,0
6.498623847961426,0.11,0
6.510972499847412,0.14,0
6.525458574295044,0.26,1
6.537002801895142,0.28,1
6.549329519271851,0.26,1
6.565016031265259,0.28,1
6.577296495437622,0.19,1
6.587132453918457,0.09,0
6.599653720855713,0.06,0
6.617208003997803,-0.06,0
6.6317298412323,-0.18,0
6.641237497329712,-0.19,0
6.658996820449829,-0.26,0
6.671400547027588,-0.31,0
6.683202028274536,-0.25,0
6.6984546184539795,-0.27,0
6.707464694976807,-0.28,0
6.720006227493286,-0.2,0
6.73738169670105,-0.21,0
6.748935699462891,-0.22,0
6.765049934387207,-0.13,0
6.7772626876831055,-0.13,0
6.788041591644287,-0.14,0
6.798844814300537,-0.06,0
6.817133665084839,-0.06,0
6.832330703735352,-0.08,0
6.837281227111816,-0.0,0
6.857018232345581,-0.01,0
6.86698055267334,-0.03,0
6.885777711868286,0.04,0
6.899090051651001,0.03,0
6.90744423866272,0.0,0
6.92070198059082,0.07,0
6.937051057815552,0.05,0
6.9495110511779785,0.02,0
6.965109586715698,0.09,0
6.979129791259766,0.06,0
6.9904820919036865,0.03,0
7.002542734146118,0.1,0
7.0175559520721436,0.07,0
7.031710386276245,0.04,0
7.037161350250244,0.1,0
7.057118892669678,0.07,0
7.0696258544921875,0.04,0
7.0824294090271,0.1,0
7.098329782485962,0.06,0
7.111280202865601,0.03,0
7.121577024459839,0.09,0
7.1371424198150635,0.06,0
7.149309396743774,0.02,0
7.1651012897491455,0.08,0
7.179036617279053,0.05,0
7.191121578216553,0.02,0
7.199426174163818,0.08,0
7.219180345535278,0.04,0
7.231727838516235,0.01,0
7.237218379974365,0.07,0
7.2590203285217285,0.03,0
7.267005681991577,-0.0,0
7.283149480819702,0.06,0
7.298800230026245,0.03,0
7.307423114776611,-0.01,0
7.3223607540130615,0.05,0
7.337130546569824,0.02,0
7.349388837814331,-0.02,0
7.366131067276001,0.05,0
7.377304792404175,0.01,0
7.387003421783447,-0.02,0
7.403595924377441,0.04,0
7.417503356933594,0.0,0
7.431793689727783,-0.04,0
7.4411609172821045,0.02,0
7.459112167358398,-0.0,0
7.46726655960083,-0.03,0
7.48304009437561,0.03,0
7.498558759689331,-0.01,0
7.507361173629761,-0.05,0
7.521275520324707,0.02,0
7.539110422134399,-0.01,0
7.550073146820068,-0.04,0
7.565142393112183,0.02,0
7.577033519744873,-0.01,0
7.590821981430054,-0.04,0
7.603635787963867,0.02,0
7.6172614097595215,-0.02,0
7.6328794956207275,-0.05,0
7.640634059906006,0.01,0
7.657665729522705,-0.02,0
7.6714112758636475,-0.05,0
7.682887315750122,0.02,0
7.699290037155151,-0.02,0
7.710979700088501,-0.05,0
7.725242376327515,0.01,0
7.737240552902222,-0.02,0
7.748800277709961,-0.05,0
7.765355825424194,0.01,0
7.777038335800171,-0.02,0
7.7874674797058105,-0.05,0
7.8010053634643555,0.01,0
7.81730055809021,-0.02,0
7.832195043563843,-0.05,0
7.840703725814819,0.01,0
7.857133626937866,-0.02,0
7.8718180656433105,-0.04,0
7.882897138595581,0.02,0
7.899017572402954,-0.01,0
7.907436370849609,-0.04,0
7.924559593200684,0.02,0
7.938890218734741,-0.02,0
7.949295997619629,-0.05,0
7.96493935585022,0.02,0
7.977153062820435,-0.01,0
7.987290859222412,-0.05,0
7.999321937561035,0.02,0
8.019270658493042,-0.01,0
8.032825231552124,-0.04,0
8.041522026062012,0.02,0
8.059154510498047,-0.02,0
8.069516897201538,-0.05,0
8.082590579986572,0.01,0
8.098739862442017,-0.02,0
8.11208724975586,-0.04,0
8.124776840209961,0.02,0
8.13838529586792,-0.01,0
8.151549577713013,-0.04,0
8.165018558502197,0.02,0
8.176934003829956,-0.01,0
8.192010641098022,-0.03,0
8.19843864440918,0.03,0
8.217914342880249,-0.0,0
8.231886863708496,-0.03,0
8.237140417098999,0.03,0
8.257038116455078,-0.01,0
8.267191886901855,-0.04,0
8.281373023986816,0.03,0
8.298441410064697,-0.0,0
8.311019659042358,-0.03,0
8.322078943252563,0.03,0
8.33844518661499,-0.01,0
8.351609945297241,-0.03,0
8.364668607711792,0.04,0
8.377300024032593,-0.0,0
8.390982866287231,-0.03,0
8.404753923416138,0.03,0
8.418095111846924,0.0,0
8.431081056594849,-0.03,0
8.445122241973877,0.03,0
8.45737361907959,-0.0,0
8.471714496612549,-0.03,0
8.485196828842163,0.04,0
8.498297929763794,0.0,0
8.511287927627563,-0.02,0
8.521292209625244,0.04,0
8.536972999572754,0.0,0
8.548271894454956,-0.02,0
8.565498352050781,0.04,0
8.576971769332886,-0.0,0
8.586916446685791,-0.03,0
8.601147651672363,0.04,0
8.618664026260376,0.01,0
8.631593942642212,-0.02,0
8.63722014427185,0.04,0
8.656941652297974,0.0,0
8.666950702667236,-0.02,0
8.68254542350769,0.04,0
8.697312593460083,-0.0,0
8.711873292922974,-0.02,0
8.720954895019531,0.04,0
8.737158060073853,-0.0,0
8.750777959823608,-0.03,0
8.764770984649658,0.04,0
8.777321815490723,0.01,0
8.786992073059082,-0.02,0
8.802502632141113,0.04,0
8.817208528518677,0.01,0
8.832563161849976,-0.02,0
8.838822364807129,0.04,0
8.857295274734497,0.0,0
8.868195295333862,-0.02,0
8.88518500328064,0.04,0
8.898618221282959,0.0,0
8.912256240844727,-0.02,0
8.921316385269165,0.04,0
8.937051057815552,0.0,0
8.948641300201416,-0.02,0
8.965338945388794,0.04,0
8.977120876312256,0.01,0
8.987410306930542,-0.02,0
8.999006271362305,0.04,0
9.01738166809082,0.0,0
9.031667947769165,-0.02,0
9.03969931602478,0.04,0
9.058618545532227,0.0,0
9.067158222198486,-0.02,0
9.082294225692749,0.04,0
9.098796844482422,0.0,0
9.107331037521362,-0.01,0
9.12006425857544,0.04,0
9.136975049972534,0.0,0
9.150822401046753,-0.02,0
9.164947748184204,0.04,0
9.17717432975769,-0.01,0
9.187273025512695,-0.03,0
9.201655149459839,0.03,0
9.216961145401001,-0.0,0
9.232410192489624,-0.02,0
9.238221645355225,0.03,0
9.257335662841797,0.0,0
9.267119884490967,-0.02,0
9.282335758209229,0.03,0
9.298199892044067,-0.01,0
9.307313680648804,-0.03,0
9.321401834487915,0.03,0
9.337071180343628,-0.0,0
9.350876808166504,-0.02,0
9.36565637588501,0.03,0
9.377182960510254,-0.01,0
9.386934280395508,-0.03,0
9.398394107818604,0.02,0
9.416975736618042,-0.01,0
9.431628942489624,-0.02,0
9.437256336212158,0.03,0
9.45726490020752,-0.01,0
9.470299482345581,-0.02,0
9.481668710708618,0.03,0
9.498496532440186,-0.01,0
9.507335424423218,-0.02,0
9.52121877670288,0.03,0
9.53721570968628,-0.01,0
9.550652265548706,-0.02,0
9.565361261367798,0.03,0
9.577364206314087,0.01,0
9.587011098861694,0.02,0
9.598661422729492,0.12,0
9.618346214294434,0.15,0
9.631861686706543,0.2,1
9.637373208999634,0.28,1
9.657360315322876,0.27,1
9.672030925750732,0.27,1
9.685108423233032,0.29,1
9.69853663444519,0.2,1
9.70717453956604,0.14,1
9.720190048217773,0.14,1
9.738301992416382,0.05,0
9.748889923095703,-0.01,0
9.765663862228394,-0.02,0
9.777290344238281,-0.11,0
9.789962530136108,-0.18,0
9.799065113067627,-0.2,0
9.817692279815674,-0.31,0
9.832114934921265,-0.4,0
9.838612079620361,-0.4,0
9.858188390731812,-0.46,0
9.870985269546509,-0.47,0
9.883933544158936,-0.4,0
9.898422956466675,-0.41,0
9.90697956085205,-0.38,0
9.920190572738647,-0.28,0
9.936972618103027,-0.27,0
9.950408697128296,-0.24,0
9.96544361114502,-0.15,0
9.97739863395691,-0.14,0
9.987051248550415,-0.1,0
10.00078797340393,-0.02,0
10.0169358253479,-0.03,0
10.032164335250854,-0.01,0
10.037028312683105,0.06,0
10.057257413864136,0.06,0
10.067471504211426,0.07,0
10.08407735824585,0.13,0
10.098412990570068,0.1,0
10.107490539550781,0.1,0
10.120352268218994,0.16,0
10.137247085571289,0.13,0
10.148333549499512,0.13,0
10.165490627288818,0.17,0
10.17704176902771,0.13,0
10.187047719955444,0.13,0
10.199055910110474,0.17,0
10.217341661453247,0.13,0
10.231731176376343,0.13,0
10.238576889038086,0.16,0
10.258593082427979,0.13,0
10.267303705215454,0.13,0
10.284837245941162,0.15,0
10.298855781555176,0.11,0
10.307385921478271,0.11,0
10.320598363876343,0.14,0
10.337363004684448,0.1,0
10.348867177963257,0.1,0
10.364926099777222,0.13,0
10.377028465270996,0.08,0
10.387117147445679,0.07,0
10.403844833374023,0.11,0
10.417382001876831,0.07,0
10.43182921409607,0.07,0
10.438473463058472,0.09,0
10.457348823547363,0.05,0
10.467177391052246,0.05,0
10.484524726867676,0.08,0
10.498339891433716,0.03,0
10.509613752365112,0.03,0
10.521008729934692,0.05,0
10.537226676940918,0.01,0
10.55017638206482,0.02,0
10.565317630767822,0.04,0
10.577248811721802,0.0,0
10.587455987930298,0.01,0
10.601067781448364,0.03,0
10.617241621017456,-0.02,0
10.631871938705444,-0.01,0
10.63922643661499,0.02,0
10.657014608383179,-0.01,0
10.667027235031128,-0.01,0
10.685641765594482,0.01,0
10.699198007583618,-0.02,0
10.707385778427124,-0.02,0
10.721352338790894,0.01,0
10.737182378768921,-0.03,0
10.748680830001831,-0.03,0
10.765328168869019,-0.01,0
10.777167797088623,-0.05,0
10.787348508834839,-0.04,0
10.798929214477539,-0.01,0
10.818499088287354,-0.05,0
10.831637620925903,-0.03,0
10.842068433761597,-0.01,0
10.858412265777588,-0.05,0
10.871604204177856,-0.04,0
10.885425806045532,-0.02,0
10.898385524749756,-0.06,0
10.911347389221191,-0.04,0
10.924980401992798,-0.02,0
10.938320398330688,-0.06,0
10.951673984527588,-0.05,0
10.964215278625488,-0.03,0
10.978507041931152,-0.06,0
10.991271495819092,-0.04,0
11.004361867904663,-0.02,0
11.017513751983643,-0.06,0
11.03168511390686,-0.04,0
11.037159204483032,-0.02,0
11.05709958076477,-0.06,0
11.067059516906738,-0.04,0
11.081685781478882,-0.02,0
11.098491668701172,-0.05,0
11.107055187225342,-0.03,0
11.121219158172607,-0.02,0
11.137076616287231,-0.05,0
11.15271520614624,-0.03,0
11.166193008422852,-0.02,0
11.177328109741211,-0.05,0
11.187179803848267,-0.02,0
11.203307867050171,-0.01,0
11.218328952789307,-0.04,0
11.232696056365967,-0.02,0
11.240589618682861,-0.01,0
11.257262468338013,-0.04,0
11.268932342529297,-0.02,0
11.282476425170898,-0.0,0
11.299013137817383,-0.04,0
11.30729627609253,-0.01,0
11.319931268692017,-0.0,0
11.337192296981812,-0.03,0
11.348531723022461,-0.01,0
11.365317583084106,-0.0,0
11.377084970474243,-0.04,0
11.386956214904785,-0.0,0
11.400750637054443,0.01,0
11.418435335159302,-0.02,0
11.431949377059937,0.0,0
11.438549280166626,0.01,0
11.457256555557251,-0.03,0
11.466922044754028,0.01,0
11.482266902923584,0.01,0
11.49824070930481,-0.02,0
11.50722599029541,0.01,0
11.522917985916138,0.02,0
11.538451194763184,-0.02,0
11.549262523651123,0.01,0
11.564911365509033,0.01,0
11.577242612838745,-0.02,0
11.592120885848999,0.01,0
11.605783224105835,0.02,0
11.618578910827637,-0.02,0
11.631604194641113,0.02,0
11.640167713165283,0.02,0
11.658210515975952,-0.01,0
11.667186260223389,0.02,0
11.682111978530884,0.02,0
11.699015378952026,-0.02,0
11.707195281982422,0.01,0
11.72070026397705,0.02,0
11.73714828491211,-0.02,0
11.752387523651123,0.02,0
11.765043258666992,0.02,0
11.778958559036255,-0.01,0
11.792532920837402,0.02,0
11.805751323699951,0.02,0
11.818918228149414,-0.02,0
11.831580877304077,0.02,0
11.840068817138672,0.02,0
11.85708737373352,-0.01,0
11.869217872619629,0.02,0
11.885951519012451,0.02,0
11.899255752563477,-0.02,0
11.907160758972168,0.03,0
11.920955419540405,0.02,0
11.93845534324646,-0.02,0
11.951765298843384,0.02,0
11.964858055114746,0.02,0
11.976993083953857,-0.01,0
11.987138986587524,0.03,0
12.001385927200317,0.02,0
12.016919374465942,-0.02,0
12.03230619430542,0.03,0
12.03945517539978,0.02,0
12.057116746902466,-0.02,0
12.069045782089233,0.02,0
12.084719181060791,0.01,0
12.098431587219238,-0.01,0
12.107253313064575,0.04,0
12.121248483657837,0.03,0
12.136990547180176,-0.01,0
12.151244878768921,0.03,0
12.165211200714111,0.01,0
12.177245616912842,-0.02,0
12.18729567527771,0.02,0
12.198559045791626,0.02,0
12.217318773269653,-0.01,0
12.231888771057129,0.03,0
12.237359046936035,0.02,0
12.257327318191528,-0.01,0
12.270667791366577,0.03,0
12.283710241317749,0.02,0
12.298628330230713,-0.02,0
12.307381629943848,0.02,0
12.319573879241943,0.01,0
12.337260723114014,-0.02,0
12.350905656814575,0.03,0
12.365585088729858,0.01,0
12.377049922943115,-0.02,0
12.389500379562378,0.03,0
12.399181604385376,0.02,0
12.419622898101807,-0.01,0
12.43240213394165,0.04,0
12.43711519241333,0.02,0
12.457159996032715,-0.02,0
